ts_event,open,high,low,close,volume
410 ,"2,308,000","2,308,000","2,307,000","2,307,000","8,954"
411 ,"2,308,000","2,310,000","2,307,000","2,309,000","20,188"
412 ,"2,310,000","2,310,000","2,309,000","2,310,000","16,834"
413 ,"2,309,000","2,311,000","2,309,000","2,311,000","27,073"
414 ,"2,311,000","2,315,000","2,310,000","2,315,000","46,136"
415 ,"2,315,000","2,320,000","2,314,000","2,320,000","78,072"
416 ,"2,352,000","2,430,000","2,340,000","2,347,000","394,527"
417 ,"2,347,000","2,359,000","2,346,000","2,359,000","98,047"
418 ,"2,359,000","2,381,000","2,358,000","2,368,000","165,249"
419 ,"2,368,000","2,376,000","2,367,000","2,369,000","61,220"
420 ,"2,369,000","2,370,000","2,357,000","2,361,000","72,912"
421 ,"2,381,000","2,400,000","2,362,000","2,378,000","552,443"
422 ,"2,378,000","2,382,000","2,353,000","2,369,000","249,385"
423 ,"2,367,000","2,370,000","2,348,000","2,368,000","181,363"
424 ,"2,367,000","2,369,500","2,356,000","2,357,000","109,903"
425 ,"2,356,000","2,365,000","2,335,000","2,337,000","187,525"
426 ,"2,335,000","2,342,000","2,322,000","2,331,000","250,692"
427 ,"2,331,000","2,331,000","2,287,000","2,288,000","266,544"
428 ,"2,294,000","2,335,000","2,288,000","2,319,000","190,834"
429 ,"2,319,500","2,333,000","2,318,000","2,328,000","82,214"
430 ,"2,329,000","2,349,000","2,324,000","2,347,000","112,747"
431 ,"2,348,000","2,360,000","2,341,000","2,356,000","145,423"
432 ,"2,357,000","2,357,000","2,343,000","2,348,000","67,543"
433 ,"2,349,000","2,353,000","2,336,000","2,352,000","75,796"
434 ,"2,351,500","2,358,000","2,348,000","2,355,000","79,588"
435 ,"2,354,500","2,359,000","2,353,000","2,357,500","68,277"
436 ,"2,357,000","2,361,000","2,353,000","2,354,500","58,349"
437 ,"2,355,000","2,358,000","2,347,000","2,349,000","44,173"
438 ,"2,350,000","2,357,000","2,347,000","2,354,000","47,048"
439 ,"2,354,000","2,356,000","2,350,000","2,354,000","30,693"
440 ,"2,354,000","2,354,000","2,341,000","2,351,000","55,267"
441 ,"2,350,000","2,369,000","2,348,000","2,367,000","118,763"
442 ,"2,366,000","2,374,000","2,364,000","2,370,500","108,781"
443 ,"2,371,000","2,384,000","2,370,000","2,378,000","174,557"
444 ,"2,378,000","2,379,000","2,367,000","2,371,000","65,058"
445 ,"2,371,000","2,375,000","2,364,000","2,366,000","54,505"
446 ,"2,366,000","2,375,000","2,366,000","2,372,000","59,276"
447 ,"2,372,000","2,378,000","2,370,000","2,371,000","68,363"
448 ,"2,371,000","2,374,000","2,363,000","2,373,000","65,128"
449 ,"2,373,000","2,374,000","2,365,000","2,368,000","39,740"
450 ,"2,367,000","2,373,000","2,364,000","2,371,000","48,711"
451 ,"2,372,000","2,378,000","2,371,000","2,375,000","91,217"
452 ,"2,375,000","2,385,000","2,375,000","2,384,000","143,265"
453 ,"2,384,000","2,385,000","2,374,000","2,380,000","76,568"
454 ,"2,380,000","2,380,000","2,360,000","2,368,000","100,702"
455 ,"2,368,000","2,372,000","2,366,000","2,366,000","64,510"
456 ,"2,366,000","2,370,000","2,360,000","2,361,000","77,369"
457 ,"2,362,000","2,376,000","2,361,000","2,374,000","98,380"
458 ,"2,375,000","2,380,000","2,372,000","2,376,000","114,354"
459 ,"2,382,000","2,382,000","2,382,000","2,382,000","314,069"
460 ,"2,381,000","2,386,000","2,379,000","2,382,000","107,680"
461 ,"2,383,000","2,383,000","2,376,000","2,380,000","32,855"
462 ,"2,381,000","2,381,000","2,377,000","2,380,000","16,223"
463 ,"2,379,000","2,382,000","2,378,000","2,378,000","18,281"
464 ,"2,379,000","2,380,000","2,377,000","2,379,000","12,921"
465 ,"2,379,000","2,380,000","2,378,000","2,378,000","10,863"
466 ,"2,378,000","2,380,000","2,377,000","2,380,000","15,273"
467 ,"2,380,000","2,386,000","2,378,000","2,382,000","60,778"
468 ,"2,383,000","2,387,000","2,381,000","2,387,000","27,873"
469 ,"2,387,000","2,398,000","2,386,000","2,398,000","92,905"
470 ,"2,398,000","2,400,000","2,392,000","2,400,000","67,244"
471 ,"2,400,000","2,410,000","2,399,000","2,410,000","139,764"
472 ,"2,410,000","2,429,000","2,409,000","2,422,000","166,497"
473 ,"2,422,000","2,427,000","2,415,000","2,427,000","71,515"
474 ,"2,427,000","2,430,000","2,425,000","2,427,000","78,116"
475 ,"2,427,000","2,427,000","2,421,000","2,426,000","47,671"
476 ,"2,426,000","2,429,000","2,425,000","2,428,000","40,478"
477 ,"2,429,000","2,429,000","2,424,000","2,425,000","32,791"
478 ,"2,426,000","2,426,000","2,423,000","2,424,000","27,380"
479 ,"2,424,000","2,425,000","2,423,000","2,424,000","27,152"
480 ,"2,423,000","2,424,000","2,415,000","2,422,000","52,905"
481 ,"2,422,000","2,424,000","2,405,000","2,407,000","52,643"
482 ,"2,408,000","2,415,000","2,395,000","2,397,000","100,485"
483 ,"2,397,000","2,418,000","2,396,000","2,418,000","50,633"
484 ,"2,418,000","2,418,000","2,411,000","2,413,000","39,279"
485 ,"2,413,000","2,420,000","2,413,000","2,418,000","87,542"
486 ,"2,338,000","2,345,000","2,311,000","2,336,000","337,753"
487 ,"2,336,000","2,338,000","2,333,000","2,334,000","73,861"
488 ,"2,333,000","2,343,000","2,333,000","2,343,000","57,397"
489 ,"2,342,000","2,344,000","2,333,000","2,333,000","69,685"
490 ,"2,333,000","2,334,000","2,330,000","2,331,000","60,831"
491 ,"2,335,000","2,391,000","2,332,000","2,376,000","479,391"
492 ,"2,376,000","2,422,000","2,375,000","2,417,000","385,675"
493 ,"2,418,000","2,419,000","2,387,000","2,394,000","253,812"
494 ,"2,394,000","2,405,000","2,380,000","2,380,000","131,301"
495 ,"2,381,000","2,400,000","2,380,000","2,392,000","104,424"
496 ,"2,392,000","2,392,000","2,374,000","2,389,000","114,020"
497 ,"2,390,000","2,402,000","2,383,000","2,392,000","101,128"
498 ,"2,392,000","2,405,000","2,390,000","2,399,000","81,226"
499 ,"2,399,000","2,425,000","2,398,000","2,417,000","204,317"
500 ,"2,417,000","2,418,000","2,405,000","2,407,000","65,348"
501 ,"2,408,000","2,409,500","2,395,000","2,396,000","78,206"
502 ,"2,396,000","2,412,000","2,394,000","2,412,000","57,866"
503 ,"2,412,000","2,416,000","2,405,000","2,407,000","58,700"
504 ,"2,406,000","2,416,000","2,405,000","2,415,500","42,451"
505 ,"2,415,000","2,416,000","2,412,000","2,415,000","47,465"
506 ,"2,414,000","2,415,000","2,408,000","2,412,000","43,162"
507 ,"2,411,000","2,414,000","2,409,000","2,411,000","28,900"
508 ,"2,411,000","2,412,000","2,407,000","2,410,000","31,392"
509 ,"2,409,000","2,416,000","2,409,000","2,413,000","35,671"
510 ,"2,413,000","2,416,000","2,404,000","2,411,000","64,980"
511 ,"2,412,000","2,412,000","2,402,000","2,405,000","35,907"
512 ,"2,405,000","2,410,000","2,404,000","2,407,000","30,596"
513 ,"2,406,000","2,415,000","2,405,000","2,414,000","46,030"
514 ,"2,414,000","2,416,000","2,410,000","2,413,000","42,575"
515 ,"2,414,000","2,427,000","2,413,000","2,425,000","129,792"
516 ,"2,426,000","2,440,000","2,425,000","2,439,000","211,335"
517 ,"2,439,000","2,466,000","2,438,000","2,466,000","249,072"
518 ,"2,465,000","2,469,000","2,451,000","2,454,000","195,653"
519 ,"2,454,000","2,470,000","2,447,000","2,470,000","164,709"
520 ,"2,469,000","2,491,000","2,469,000","2,486,500","330,312"
521 ,"2,486,000","2,494,000","2,471,000","2,478,000","204,465"
522 ,"2,479,000","2,493,000","2,478,000","2,492,000","122,636"
523 ,"2,492,000","2,498,000","2,492,000","2,498,000","179,526"
524 ,"2,498,000","2,517,000","2,493,000","2,516,000","182,497"
525 ,"2,517,000","2,517,000","2,505,000","2,513,500","187,698"
526 ,"2,514,000","2,514,000","2,494,000","2,509,000","188,680"
527 ,"2,509,000","2,515,000","2,501,000","2,514,000","155,973"
528 ,"2,513,000","2,523,000","2,508,000","2,522,000","299,210"
529 ,"2,521,000","2,521,000","2,521,000","2,521,000","318,667"
530 ,"2,523,000","2,539,000","2,523,000","2,529,000","155,536"
531 ,"2,529,000","2,529,000","2,522,000","2,525,000","42,028"
532 ,"2,525,000","2,527,000","2,521,000","2,521,000","32,727"
533 ,"2,521,000","2,529,000","2,521,000","2,523,000","34,422"
534 ,"2,523,000","2,524,000","2,521,000","2,522,000","28,004"
535 ,"2,522,000","2,522,000","2,516,000","2,520,000","48,055"
536 ,"2,520,000","2,521,000","2,517,000","2,519,000","21,232"
537 ,"2,519,000","2,521,000","2,519,000","2,519,000","15,901"
538 ,"2,519,000","2,528,000","2,519,000","2,527,000","39,040"
539 ,"2,526,000","2,528,000","2,523,000","2,523,000","16,054"
540 ,"2,523,000","2,524,000","2,519,000","2,519,000","21,320"
541 ,"2,519,000","2,520,000","2,514,000","2,515,000","27,748"
542 ,"2,515,000","2,516,000","2,504,000","2,507,000","44,398"
543 ,"2,507,000","2,513,000","2,501,000","2,506,000","46,564"
544 ,"2,506,000","2,515,000","2,506,000","2,514,000","29,159"
545 ,"2,515,000","2,515,000","2,505,000","2,505,000","20,881"
546 ,"2,505,000","2,510,000","2,503,000","2,508,000","15,467"
547 ,"2,508,000","2,510,000","2,505,000","2,506,000","20,227"
548 ,"2,506,000","2,510,000","2,504,000","2,508,000","18,410"
549 ,"2,509,000","2,509,000","2,503,000","2,504,000","16,725"
550 ,"2,503,000","2,504,000","2,492,000","2,501,000","70,302"
551 ,"2,500,000","2,501,000","2,492,000","2,497,000","28,289"
552 ,"2,497,000","2,500,000","2,494,000","2,498,000","27,867"
553 ,"2,498,000","2,500,000","2,497,000","2,499,000","20,611"
554 ,"2,498,000","2,510,000","2,498,000","2,508,000","49,230"
555 ,"2,509,000","2,509,000","2,500,000","2,502,000","85,998"
556 ,"2,510,000","2,558,000","2,490,000","2,555,000","437,696"
557 ,"2,554,000","2,570,000","2,541,000","2,547,000","290,720"
558 ,"2,547,000","2,565,000","2,544,000","2,562,000","106,969"
559 ,"2,562,000","2,565,000","2,558,000","2,562,000","72,136"
560 ,"2,561,000","2,570,000","2,553,000","2,557,000","146,707"
561 ,"2,556,000","2,630,000","2,556,000","2,614,000","699,359"
562 ,"2,615,500","2,637,000","2,594,000","2,600,000","481,201"
563 ,"2,599,000","2,619,000","2,595,000","2,619,000","261,258"
564 ,"2,619,000","2,642,000","2,618,000","2,642,000","271,826"
565 ,"2,642,000","2,642,000","2,629,000","2,630,000","200,365"
566 ,"2,631,000","2,634,000","2,582,000","2,583,000","398,688"
567 ,"2,582,000","2,607,000","2,580,000","2,600,000","186,420"
568 ,"2,600,000","2,614,000","2,599,000","2,610,000","111,705"
569 ,"2,610,000","2,613,000","2,597,000","2,599,000","93,685"
570 ,"2,599,000","2,620,000","2,599,000","2,609,500","121,563"
571 ,"2,609,500","2,613,000","2,598,000","2,601,000","107,064"
572 ,"2,601,000","2,615,000","2,599,000","2,612,000","89,145"
573 ,"2,612,000","2,625,000","2,610,000","2,622,000","110,558"
574 ,"2,622,000","2,628,000","2,617,000","2,624,000","85,643"
575 ,"2,625,000","2,629,000","2,616,000","2,619,000","65,929"
576 ,"2,620,000","2,627,000","2,618,000","2,624,000","62,358"
577 ,"2,624,000","2,638,000","2,623,000","2,637,000","111,077"
578 ,"2,637,000","2,643,000","2,633,000","2,642,000","129,423"
579 ,"2,642,000","2,656,000","2,642,000","2,645,000","202,372"
580 ,"2,644,000","2,645,500","2,633,000","2,639,000","118,394"
581 ,"2,638,000","2,658,000","2,635,000","2,656,000","126,124"
582 ,"2,656,000","2,669,000","2,655,500","2,656,000","174,484"
583 ,"2,656,000","2,668,000","2,655,000","2,667,000","110,286"
584 ,"2,667,000","2,673,000","2,663,000","2,663,000","141,872"
585 ,"2,664,000","2,679,000","2,663,000","2,678,000","137,079"
586 ,"2,678,000","2,691,000","2,675,000","2,691,000","179,379"
587 ,"2,690,000","2,695,000","2,681,000","2,689,000","146,842"
588 ,"2,693,000","2,701,000","2,690,000","2,695,000","190,867"
589 ,"2,694,000","2,696,000","2,663,000","2,675,000","236,685"
590 ,"2,675,000","2,688,000","2,668,000","2,673,000","138,814"
591 ,"2,672,000","2,676,000","2,655,000","2,674,000","196,681"
592 ,"2,674,000","2,691,000","2,670,000","2,690,000","157,732"
593 ,"2,689,000","2,698,000","2,680,000","2,694,000","137,568"
594 ,"2,694,000","2,708,000","2,689,000","2,708,000","252,504"
595 ,"2,708,000","2,712,000","2,704,000","2,711,000","194,272"
596 ,"2,710,000","2,738,000","2,706,000","2,731,000","342,505"
597 ,"2,731,000","2,734,000","2,711,000","2,713,000","259,574"
598 ,"2,713,000","2,723,000","2,695,000","2,699,000","253,820"
599 ,"2,685,000","2,685,000","2,685,000","2,685,000","479,303"
600 ,"2,685,000","2,702,000","2,685,000","2,702,000","110,658"
601 ,"2,702,000","2,702,000","2,681,000","2,695,000","56,767"
602 ,"2,695,000","2,695,000","2,683,000","2,689,000","28,112"
603 ,"2,690,000","2,695,000","2,685,000","2,687,000","23,030"
604 ,"2,686,000","2,688,000","2,681,000","2,686,000","34,165"
605 ,"2,686,000","2,686,000","2,672,000","2,674,000","46,351"
606 ,"2,675,000","2,686,000","2,674,000","2,684,000","21,432"
607 ,"2,684,000","2,684,000","2,677,000","2,678,000","18,828"
608 ,"2,678,000","2,680,000","2,675,000","2,677,000","27,892"
609 ,"2,677,000","2,677,000","2,671,000","2,672,000","35,963"
610 ,"2,672,000","2,687,000","2,672,000","2,687,000","23,251"
611 ,"2,687,000","2,692,000","2,683,000","2,691,000","24,999"
612 ,"2,690,000","2,691,000","2,685,000","2,688,000","13,606"
613 ,"2,689,000","2,690,000","2,688,000","2,689,000","10,691"
614 ,"2,689,000","2,690,000","2,686,000","2,687,000","12,359"
615 ,"2,688,000","2,688,000","2,687,000","2,688,000","7,066"
616 ,"2,688,000","2,690,000","2,687,000","2,689,000","9,437"
617 ,"2,690,000","2,696,000","2,689,000","2,696,000","23,567"
618 ,"2,696,000","2,697,000","2,692,000","2,696,000","16,890"
619 ,"2,695,000","2,699,000","2,695,000","2,699,000","18,621"
620 ,"2,699,000","2,699,000","2,695,000","2,696,000","22,257"
621 ,"2,697,000","2,699,000","2,696,000","2,699,000","15,730"
622 ,"2,699,000","2,699,000","2,698,000","2,699,000","16,288"
623 ,"2,699,000","2,699,000","2,695,000","2,695,000","34,182"
624 ,"2,695,000","2,696,000","2,686,000","2,687,000","47,373"
625 ,"2,686,000","2,700,000","2,686,000","2,699,000","67,202"
626 ,"2,770,000","2,820,000","2,768,000","2,817,000","535,536"
627 ,"2,818,000","2,819,000","2,800,000","2,814,000","173,864"
628 ,"2,815,000","2,817,000","2,808,000","2,817,000","109,722"
629 ,"2,816,000","2,843,000","2,816,000","2,843,000","184,979"
630 ,"2,843,000","2,844,000","2,825,000","2,827,000","150,675"
631 ,"2,824,000","2,850,000","2,805,000","2,833,000","742,531"
632 ,"2,833,000","2,839,000","2,777,000","2,811,000","461,276"
633 ,"2,811,000","2,825,000","2,806,000","2,809,000","207,939"
634 ,"2,810,000","2,832,000","2,806,000","2,830,000","157,399"
635 ,"2,830,000","2,833,000","2,824,000","2,828,000","121,292"
636 ,"2,828,000","2,842,000","2,827,000","2,839,500","146,394"
637 ,"2,838,000","2,858,000","2,835,000","2,852,000","237,752"
638 ,"2,851,000","2,874,000","2,848,000","2,873,000","183,852"
639 ,"2,872,000","2,891,000","2,872,000","2,885,500","223,612"
640 ,"2,885,500","2,887,000","2,866,000","2,875,000","227,766"
641 ,"2,875,000","2,884,000","2,862,000","2,883,000","136,162"
642 ,"2,882,500","2,884,500","2,841,000","2,841,000","206,611"
643 ,"2,841,000","2,867,000","2,840,000","2,858,000","166,859"
644 ,"2,858,000","2,863,000","2,825,000","2,826,000","150,946"
645 ,"2,826,000","2,863,000","2,826,000","2,858,000","140,050"
646 ,"2,858,000","2,861,000","2,847,000","2,859,000","68,197"
647 ,"2,859,500","2,869,000","2,857,500","2,867,500","66,335"
648 ,"2,868,000","2,871,000","2,857,000","2,858,000","83,176"
649 ,"2,858,000","2,865,000","2,847,000","2,849,000","75,244"
650 ,"2,850,000","2,851,000","2,813,000","2,814,000","191,597"
651 ,"2,814,000","2,825,000","2,777,000","2,793,000","328,017"
652 ,"2,792,500","2,800,000","2,722,000","2,796,000","489,849"
653 ,"2,794,000","2,795,000","2,732,000","2,754,000","308,361"
654 ,"2,754,000","2,772,000","2,688,000","2,727,000","499,413"
655 ,"2,727,000","2,748,000","2,689,000","2,746,000","415,532"
656 ,"2,746,000","2,785,000","2,746,000","2,777,000","313,811"
657 ,"2,777,000","2,790,000","2,765,000","2,790,000","163,114"
658 ,"2,790,000","2,791,000","2,726,000","2,727,000","266,303"
659 ,"2,728,000","2,736,000","2,700,000","2,715,000","287,378"
660 ,"2,713,000","2,728,000","2,701,000","2,722,000","190,328"
661 ,"2,723,000","2,740,000","2,712,000","2,727,000","163,349"
662 ,"2,727,000","2,747,000","2,710,000","2,722,000","137,614"
663 ,"2,723,000","2,735,000","2,713,000","2,728,000","94,564"
664 ,"2,728,000","2,728,000","2,689,000","2,702,000","243,566"
665 ,"2,702,000","2,753,000","2,700,000","2,752,000","191,495"
666 ,"2,753,000","2,780,000","2,744,000","2,779,000","235,251"
667 ,"2,779,000","2,813,000","2,776,000","2,805,000","316,284"
668 ,"2,805,000","2,811,000","2,773,000","2,775,000","214,759"
669 ,"2,764,000","2,764,000","2,764,000","2,764,000","1,090,820"
670 ,"2,769,000","2,787,000","2,764,000","2,764,000","71,521"
671 ,"2,764,000","2,767,000","2,750,000","2,765,000","49,693"
672 ,"2,766,000","2,766,000","2,759,000","2,762,000","25,499"
673 ,"2,761,000","2,769,000","2,759,000","2,759,000","20,786"
674 ,"2,760,000","2,772,000","2,758,000","2,761,000","30,024"
675 ,"2,761,000","2,767,000","2,760,000","2,764,000","13,426"
676 ,"2,764,000","2,772,000","2,764,000","2,771,000","18,759"
677 ,"2,771,000","2,782,000","2,771,000","2,781,000","32,887"
678 ,"2,781,000","2,782,000","2,766,000","2,767,000","26,311"
679 ,"2,768,000","2,775,000","2,766,000","2,774,000","15,780"
680 ,"2,774,000","2,778,000","2,773,000","2,776,000","17,601"
681 ,"2,775,000","2,776,000","2,773,000","2,775,000","12,481"
682 ,"2,776,000","2,780,000","2,775,000","2,779,000","15,482"
683 ,"2,778,000","2,779,000","2,776,000","2,778,000","12,583"
684 ,"2,779,000","2,780,000","2,778,000","2,780,000","13,546"
685 ,"2,779,000","2,780,000","2,772,000","2,775,000","24,793"
686 ,"2,775,000","2,777,000","2,774,000","2,777,000","10,824"
687 ,"2,777,000","2,778,000","2,776,000","2,777,000","15,473"
688 ,"2,777,000","2,783,000","2,776,000","2,783,000","28,990"
689 ,"2,783,000","2,789,000","2,782,000","2,787,000","25,321"
690 ,"2,787,000","2,787,000","2,777,000","2,780,000","15,325"
691 ,"2,780,000","2,780,000","2,776,000","2,776,000","16,623"
692 ,"2,776,000","2,776,000","2,761,000","2,761,000","40,059"
693 ,"2,761,000","2,773,000","2,760,000","2,762,000","33,377"
694 ,"2,762,000","2,768,000","2,761,000","2,762,000","34,463"
695 ,"2,762,000","2,762,000","2,751,000","2,755,000","90,055"
696 ,"2,749,000","2,829,000","2,749,000","2,793,000","334,405"
697 ,"2,793,000","2,795,000","2,770,000","2,772,000","152,762"
698 ,"2,772,000","2,781,000","2,755,000","2,762,000","121,381"
699 ,"2,762,000","2,773,000","2,720,000","2,721,000","126,864"
700 ,"2,721,000","2,740,000","2,720,000","2,730,000","109,140"
701 ,"2,728,000","2,789,000","2,728,000","2,779,000","556,951"
702 ,"2,780,000","2,787,000","2,742,000","2,776,000","284,469"
703 ,"2,776,000","2,806,000","2,764,000","2,805,000","212,596"
704 ,"2,805,000","2,843,000","2,804,000","2,830,000","340,889"
705 ,"2,830,000","2,872,000","2,829,000","2,867,000","302,164"
706 ,"2,867,000","2,884,000","2,850,000","2,883,000","282,354"
707 ,"2,883,000","2,891,000","2,870,000","2,890,000","225,743"
708 ,"2,890,000","2,910,500","2,886,000","2,906,000","288,686"
709 ,"2,906,000","2,945,000","2,897,000","2,924,000","294,089"
710 ,"2,906,000","2,935,000","2,903,000","2,934,000","228,887"
711 ,"2,934,000","2,938,000","2,885,000","2,898,000","220,538"
712 ,"2,897,000","2,913,000","2,883,000","2,890,000","176,182"
713 ,"2,890,000","2,924,000","2,890,000","2,915,000","133,836"
714 ,"2,916,000","2,916,000","2,895,000","2,897,000","102,896"
715 ,"2,897,000","2,914,000","2,889,000","2,904,000","99,024"
716 ,"2,904,000","2,910,000","2,894,000","2,908,000","83,607"
717 ,"2,907,000","2,912,000","2,894,000","2,899,000","68,426"
718 ,"2,899,000","2,910,000","2,896,000","2,905,000","62,573"
719 ,"2,905,000","2,907,000","2,891,000","2,906,000","78,246"
720 ,"2,906,000","2,920,000","2,900,000","2,920,000","97,902"
721 ,"2,919,000","2,929,000","2,908,000","2,918,000","117,413"
722 ,"2,918,000","2,929,000","2,918,000","2,929,000","77,866"
723 ,"2,928,500","2,935,000","2,918,000","2,929,000","127,063"
724 ,"2,929,000","2,930,000","2,910,000","2,920,000","100,211"
725 ,"2,919,000","2,922,000","2,906,000","2,918,000","102,492"
726 ,"2,918,000","2,918,000","2,870,000","2,893,000","243,218"
727 ,"2,892,000","2,909,000","2,877,000","2,878,000","120,034"
728 ,"2,877,000","2,894,000","2,857,000","2,868,000","138,704"
729 ,"2,868,500","2,889,000","2,852,000","2,884,000","197,347"
730 ,"2,884,000","2,893,000","2,867,000","2,879,000","94,368"
731 ,"2,878,500","2,891,000","2,865,000","2,886,000","121,848"
732 ,"2,886,000","2,895,000","2,875,000","2,890,000","92,587"
733 ,"2,890,000","2,904,000","2,886,000","2,896,000","105,273"
734 ,"2,896,000","2,904,000","2,884,000","2,889,000","89,192"
735 ,"2,889,000","2,899,000","2,883,000","2,893,000","75,707"
736 ,"2,892,500","2,892,500","2,878,000","2,880,000","97,863"
737 ,"2,880,000","2,916,000","2,878,000","2,915,000","213,929"
738 ,"2,916,000","2,922,000","2,902,000","2,917,000","252,056"
739 ,"2,919,000","2,919,000","2,919,000","2,919,000","551,975"
740 ,"2,925,000","2,935,000","2,917,000","2,921,000","129,726"
741 ,"2,922,000","2,929,000","2,921,000","2,926,000","37,375"
742 ,"2,926,000","2,927,000","2,916,000","2,923,000","40,022"
743 ,"2,923,000","2,924,000","2,920,000","2,922,000","23,029"
744 ,"2,923,000","2,934,000","2,922,000","2,934,000","48,706"
745 ,"2,934,000","2,934,000","2,927,000","2,929,000","31,788"
746 ,"2,929,000","2,930,000","2,925,000","2,928,000","20,174"
747 ,"2,928,000","2,929,000","2,926,000","2,928,000","15,709"
748 ,"2,928,000","2,929,000","2,926,000","2,926,000","16,713"
749 ,"2,927,000","2,927,000","2,921,000","2,926,000","22,235"
750 ,"2,926,000","2,927,000","2,925,000","2,926,000","13,534"
751 ,"2,925,000","2,926,000","2,921,000","2,924,000","20,078"
752 ,"2,925,000","2,926,000","2,923,000","2,926,000","14,604"
753 ,"2,925,000","2,933,000","2,925,000","2,932,000","32,340"
754 ,"2,932,000","2,933,000","2,924,000","2,933,000","20,742"
755 ,"2,932,000","2,936,000","2,931,000","2,935,000","39,952"
756 ,"2,936,000","2,944,000","2,935,000","2,944,000","47,299"
757 ,"2,944,000","2,944,000","2,937,000","2,942,000","32,790"
758 ,"2,942,000","2,942,000","2,936,000","2,938,000","26,904"
759 ,"2,938,000","2,943,000","2,937,000","2,942,000","26,151"
760 ,"2,943,000","2,949,000","2,942,000","2,949,000","54,483"
761 ,"2,949,000","2,949,000","2,942,000","2,947,000","36,029"
762 ,"2,947,000","2,949,000","2,947,000","2,948,000","27,354"
763 ,"2,948,000","2,949,000","2,943,000","2,947,000","39,901"
764 ,"2,948,000","2,950,000","2,946,000","2,949,000","73,242"
765 ,"2,950,000","2,959,000","2,948,000","2,959,000","135,725"
766 ,"2,970,000","3,002,000","2,957,000","2,980,000","451,412"
767 ,"2,979,000","2,986,000","2,940,000","2,956,000","285,198"
768 ,"2,956,000","2,980,000","2,955,000","2,977,000","108,852"
769 ,"2,976,000","2,979,000","2,968,000","2,973,000","80,074"
770 ,"2,974,000","2,974,000","2,948,000","2,949,000","129,299"
771 ,"2,898,000","2,949,000","2,873,000","2,925,000","767,652"
772 ,"2,925,000","2,943,000","2,880,000","2,880,500","419,278"
773 ,"2,880,500","2,882,000","2,827,000","2,857,000","611,640"
774 ,"2,855,000","2,879,000","2,842,000","2,867,500","267,050"
775 ,"2,868,000","2,897,000","2,867,000","2,887,000","250,195"
776 ,"2,887,000","2,887,000","2,853,000","2,866,000","177,411"
777 ,"2,866,000","2,874,000","2,847,000","2,861,000","193,213"
778 ,"2,861,000","2,877,000","2,846,000","2,851,000","141,817"
779 ,"2,851,000","2,856,000","2,837,000","2,840,000","171,551"
780 ,"2,840,000","2,840,000","2,793,000","2,809,000","350,498"
781 ,"2,809,000","2,823,000","2,763,000","2,764,000","273,826"
782 ,"2,763,000","2,783,000","2,747,000","2,754,000","403,311"
783 ,"2,754,000","2,777,000","2,745,000","2,753,000","236,564"
784 ,"2,753,000","2,776,000","2,751,000","2,764,000","197,739"
785 ,"2,764,000","2,771,500","2,755,000","2,761,000","151,031"
786 ,"2,760,500","2,763,000","2,730,000","2,730,000","242,978"
787 ,"2,730,000","2,761,000","2,721,000","2,738,000","254,967"
788 ,"2,737,000","2,774,000","2,733,000","2,758,000","175,087"
789 ,"2,757,000","2,761,000","2,732,000","2,732,000","119,453"
790 ,"2,732,000","2,737,000","2,722,000","2,722,000","137,440"
791 ,"2,722,000","2,729,000","2,705,000","2,707,000","215,196"
792 ,"2,707,000","2,709,000","2,660,000","2,682,000","395,528"
793 ,"2,681,000","2,708,000","2,673,000","2,705,000","233,195"
794 ,"2,705,000","2,749,000","2,704,000","2,748,000","237,904"
795 ,"2,747,000","2,760,000","2,716,000","2,718,000","192,259"
796 ,"2,718,000","2,729,000","2,697,000","2,699,000","173,066"
797 ,"2,699,000","2,709,000","2,690,000","2,693,000","163,304"
798 ,"2,694,000","2,705,000","2,687,000","2,689,000","152,272"
799 ,"2,689,000","2,690,000","2,660,000","2,661,000","222,289"
800 ,"2,661,000","2,662,000","2,623,000","2,624,000","334,541"
801 ,"2,624,000","2,663,000","2,624,000","2,638,000","287,386"
802 ,"2,637,000","2,646,000","2,609,000","2,611,000","260,261"
803 ,"2,611,000","2,628,000","2,605,000","2,608,000","246,382"
804 ,"2,608,000","2,608,500","2,574,000","2,582,000","292,046"
805 ,"2,582,000","2,620,000","2,550,000","2,550,000","576,755"
806 ,"2,550,000","2,594,000","2,536,000","2,575,000","601,133"
807 ,"2,576,000","2,576,000","2,576,000","2,576,000",1
808 ,"2,555,000","2,555,000","2,555,000","2,555,000","641,292"
809 ,"2,553,000","2,585,000","2,549,000","2,583,000","238,156"
810 ,"2,583,000","2,596,000","2,576,000","2,584,000","130,651"
811 ,"2,584,000","2,635,000","2,583,000","2,621,000","163,862"
812 ,"2,620,000","2,667,000","2,620,000","2,639,000","228,421"
813 ,"2,639,000","2,663,000","2,628,000","2,660,000","108,083"
814 ,"2,660,000","2,663,000","2,645,000","2,656,000","88,124"
815 ,"2,656,000","2,657,000","2,605,000","2,611,000","103,085"
816 ,"2,611,000","2,618,000","2,591,000","2,596,000","95,313"
817 ,"2,596,000","2,600,000","2,575,000","2,599,000","91,329"
818 ,"2,599,000","2,615,000","2,587,000","2,588,000","55,417"
819 ,"2,587,000","2,589,000","2,558,000","2,558,000","87,906"
820 ,"2,558,000","2,576,000","2,555,000","2,556,000","72,955"
