ts_event,open,high,low,close,volume
410 ,"30,474.75","30,483.50","30,455.50","30,464.00","4,691"
411 ,"30,464.00","30,467.00","30,452.00","30,462.50","4,114"
412 ,"30,461.75","30,480.00","30,450.75","30,453.00","5,700"
413 ,"30,453.00","30,456.25","30,428.25","30,430.75","6,921"
414 ,"30,430.25","30,431.00","30,395.50","30,406.75","8,665"
415 ,"30,405.75","30,412.75","30,385.75","30,393.00","8,432"
416 ,"30,392.25","30,408.75","30,367.00","30,404.25","9,158"
417 ,"30,405.25","30,417.50","30,393.75","30,410.00","4,709"
418 ,"30,410.25","30,423.00","30,403.75","30,421.50","4,168"
419 ,"30,421.50","30,428.25","30,408.00","30,409.50","4,518"
420 ,"30,409.00","30,423.25","30,408.50","30,420.50","2,597"
421 ,"30,420.75","30,446.75","30,416.75","30,440.50","4,330"
422 ,"30,440.50","30,442.75","30,428.50","30,435.50","3,079"
423 ,"30,435.00","30,439.50","30,424.75","30,438.50","2,549"
424 ,"30,438.00","30,442.25","30,433.25","30,437.75","1,724"
425 ,"30,438.25","30,447.50","30,431.50","30,441.00","2,556"
426 ,"30,440.25","30,457.25","30,437.75","30,454.50","3,326"
427 ,"30,453.25","30,465.75","30,450.75","30,462.75","2,623"
428 ,"30,462.25","30,466.25","30,435.50","30,447.75","4,530"
429 ,"30,447.75","30,448.00","30,432.25","30,435.50","2,906"
430 ,"30,435.00","30,445.25","30,429.25","30,438.00","3,011"
431 ,"30,438.25","30,447.75","30,431.50","30,442.25","3,943"
432 ,"30,442.00","30,465.75","30,441.50","30,463.25","4,408"
433 ,"30,462.75","30,468.25","30,445.25","30,448.75","3,275"
434 ,"30,448.75","30,470.00","30,447.75","30,468.00","2,840"
435 ,"30,467.75","30,477.25","30,467.50","30,469.00","2,132"
436 ,"30,469.00","30,470.00","30,461.75","30,466.75","1,699"
437 ,"30,467.00","30,468.00","30,440.25","30,452.00","3,623"
438 ,"30,452.25","30,459.25","30,447.00","30,451.25","1,941"
439 ,"30,451.75","30,454.50","30,433.75","30,436.75","2,712"
440 ,"30,436.75","30,442.00","30,431.25","30,435.75","2,214"
441 ,"30,435.75","30,451.50","30,426.25","30,443.25","3,454"
442 ,"30,443.00","30,455.00","30,438.00","30,451.00","2,412"
443 ,"30,451.00","30,457.00","30,448.75","30,454.00","1,505"
444 ,"30,453.25","30,453.50","30,433.00","30,440.50","2,522"
445 ,"30,439.75","30,461.00","30,437.50","30,453.50","2,629"
446 ,"30,453.50","30,469.75","30,453.50","30,466.25","2,559"
447 ,"30,466.75","30,474.75","30,463.75","30,470.00","1,488"
448 ,"30,470.50","30,472.25","30,441.75","30,443.75","2,981"
449 ,"30,443.50","30,449.75","30,435.75","30,445.50","2,260"
450 ,"30,445.25","30,463.50","30,444.75","30,449.50","2,804"
451 ,"30,450.25","30,450.25","30,438.75","30,445.25","1,715"
452 ,"30,444.50","30,452.75","30,440.50","30,447.50","2,117"
453 ,"30,448.00","30,448.50","30,428.75","30,441.00","2,902"
454 ,"30,440.50","30,441.50","30,429.25","30,436.50","1,830"
455 ,"30,436.00","30,445.75","30,428.00","30,435.25","2,082"
456 ,"30,435.25","30,437.75","30,422.00","30,435.00","2,340"
457 ,"30,435.25","30,452.25","30,428.00","30,435.75","3,626"
458 ,"30,435.75","30,445.75","30,424.25","30,425.75","2,823"
459 ,"30,425.50","30,441.25","30,422.75","30,432.00","2,161"
460 ,"30,430.50","30,438.50","30,426.50","30,429.25","1,410"
461 ,"30,429.75","30,444.25","30,409.50","30,416.00","5,666"
462 ,"30,416.25","30,425.25","30,410.00","30,416.25","3,192"
463 ,"30,415.50","30,426.75","30,405.00","30,407.50","3,065"
464 ,"30,408.00","30,416.75","30,390.50","30,392.25","4,471"
465 ,"30,391.75","30,397.75","30,379.50","30,382.00","3,215"
466 ,"30,381.50","30,397.50","30,364.25","30,395.25","6,401"
467 ,"30,395.00","30,409.25","30,392.50","30,395.00","3,859"
468 ,"30,395.00","30,398.75","30,388.25","30,393.50","2,975"
469 ,"30,393.00","30,407.50","30,383.50","30,407.00","3,499"
470 ,"30,406.50","30,420.00","30,401.25","30,414.00","3,661"
471 ,"30,414.25","30,416.25","30,396.25","30,397.50","3,124"
472 ,"30,397.50","30,398.25","30,380.25","30,391.50","3,151"
473 ,"30,391.75","30,395.00","30,358.00","30,369.75","6,359"
474 ,"30,370.00","30,374.00","30,345.25","30,353.25","5,149"
475 ,"30,353.50","30,354.50","30,328.00","30,335.00","5,259"
476 ,"30,333.00","30,338.50","30,298.75","30,322.00","7,265"
477 ,"30,322.50","30,352.00","30,302.00","30,349.75","6,654"
478 ,"30,349.00","30,358.50","30,343.25","30,349.75","3,663"
479 ,"30,349.75","30,363.25","30,344.25","30,359.25","2,565"
480 ,"30,359.50","30,367.00","30,349.25","30,365.25","2,603"
481 ,"30,365.25","30,366.50","30,354.00","30,355.75","1,898"
482 ,"30,355.50","30,381.25","30,347.75","30,375.00","3,584"
483 ,"30,375.25","30,380.50","30,358.25","30,375.00","2,939"
484 ,"30,374.50","30,383.75","30,370.75","30,374.00","1,840"
485 ,"30,374.00","30,376.75","30,338.25","30,339.25","5,821"
486 ,"30,339.75","30,365.75","30,333.00","30,353.00","5,349"
487 ,"30,352.00","30,364.50","30,344.75","30,357.00","3,116"
488 ,"30,356.75","30,367.75","30,350.50","30,354.00","2,597"
489 ,"30,354.75","30,360.75","30,333.50","30,343.75","2,926"
490 ,"30,343.75","30,352.50","30,322.75","30,331.75","3,462"
491 ,"30,331.50","30,344.50","30,317.25","30,337.75","4,236"
492 ,"30,339.00","30,347.25","30,330.25","30,346.75","2,660"
493 ,"30,347.25","30,365.25","30,340.75","30,359.00","2,937"
494 ,"30,359.00","30,359.75","30,345.25","30,351.00","1,886"
495 ,"30,350.50","30,376.50","30,347.25","30,373.00","2,956"
496 ,"30,373.25","30,378.50","30,364.50","30,377.25","2,050"
497 ,"30,376.75","30,378.25","30,346.00","30,350.00","3,183"
498 ,"30,351.25","30,362.50","30,347.50","30,349.25","2,042"
499 ,"30,349.75","30,360.50","30,338.50","30,351.00","3,043"
500 ,"30,350.50","30,361.00","30,348.75","30,358.00","1,479"
501 ,"30,357.75","30,364.25","30,352.75","30,355.75","1,529"
502 ,"30,355.75","30,356.50","30,343.75","30,353.00","2,191"
503 ,"30,353.00","30,367.50","30,345.50","30,362.50","1,718"
504 ,"30,362.50","30,365.25","30,353.00","30,358.75","1,193"
505 ,"30,359.00","30,364.25","30,352.25","30,358.75","1,120"
506 ,"30,359.25","30,372.75","30,359.25","30,371.25","1,955"
507 ,"30,371.25","30,382.75","30,365.50","30,377.50","2,332"
508 ,"30,377.25","30,386.25","30,376.00","30,384.25","2,042"
509 ,"30,384.00","30,391.25","30,374.25","30,377.75","2,331"
510 ,"30,378.25","30,380.00","30,366.75","30,371.25","2,177"
511 ,"30,371.00","30,371.00","30,351.50","30,361.00","3,290"
512 ,"30,361.75","30,381.50","30,360.00","30,379.50","2,415"
513 ,"30,379.00","30,396.50","30,378.75","30,387.75","2,919"
514 ,"30,387.25","30,397.25","30,380.50","30,395.25","2,570"
515 ,"30,394.75","30,397.25","30,385.50","30,393.25","1,624"
516 ,"30,394.00","30,400.50","30,387.75","30,393.75","1,933"
517 ,"30,393.50","30,397.75","30,363.75","30,387.25","4,055"
518 ,"30,387.50","30,397.75","30,384.00","30,396.00","1,592"
519 ,"30,395.75","30,406.50","30,394.50","30,404.75","2,487"
520 ,"30,405.00","30,414.25","30,400.75","30,407.00","2,590"
521 ,"30,407.00","30,427.50","30,406.75","30,424.75","4,040"
522 ,"30,424.75","30,435.50","30,415.75","30,421.50","3,808"
523 ,"30,421.50","30,433.50","30,408.50","30,413.50","3,874"
524 ,"30,414.00","30,419.75","30,405.25","30,407.50","3,287"
525 ,"30,407.50","30,411.25","30,396.50","30,402.75","3,829"
526 ,"30,402.50","30,415.00","30,392.25","30,399.50","3,235"
527 ,"30,400.00","30,402.50","30,387.00","30,389.00","3,309"
528 ,"30,389.00","30,396.00","30,375.75","30,383.25","3,584"
529 ,"30,382.75","30,397.75","30,373.75","30,396.75","4,912"
530 ,"30,396.00","30,397.50","30,369.50","30,372.25","4,175"
531 ,"30,372.25","30,376.00","30,355.75","30,360.00","5,275"
532 ,"30,359.75","30,368.00","30,354.50","30,362.00","3,971"
533 ,"30,362.75","30,374.00","30,339.75","30,342.00","5,866"
534 ,"30,341.25","30,357.75","30,332.25","30,355.75","5,768"
535 ,"30,356.25","30,368.00","30,349.50","30,358.25","4,470"
536 ,"30,359.75","30,386.25","30,358.50","30,379.00","5,956"
537 ,"30,379.50","30,388.25","30,368.75","30,387.75","3,441"
538 ,"30,387.75","30,387.75","30,361.75","30,368.75","4,726"
539 ,"30,369.25","30,395.25","30,292.00","30,301.00","17,305"
540 ,"30,300.00","30,320.00","30,262.50","30,262.50","22,170"
541 ,"30,262.75","30,295.25","30,243.25","30,272.00","23,218"
542 ,"30,271.75","30,282.00","30,241.00","30,253.00","19,732"
543 ,"30,253.00","30,288.00","30,233.25","30,247.25","21,206"
544 ,"30,247.50","30,285.25","30,233.50","30,267.25","19,462"
545 ,"30,267.00","30,307.00","30,265.00","30,289.00","18,104"
546 ,"30,289.25","30,294.00","30,250.25","30,263.25","13,933"
547 ,"30,263.00","30,273.00","30,244.25","30,255.00","12,737"
548 ,"30,255.00","30,314.25","30,246.75","30,282.50","18,927"
549 ,"30,283.00","30,297.50","30,274.75","30,288.75","10,716"
550 ,"30,288.75","30,292.50","30,212.75","30,235.00","28,510"
551 ,"30,234.75","30,260.50","30,104.50","30,117.75","91,781"
552 ,"30,117.75","30,162.25","30,087.25","30,115.50","75,780"
553 ,"30,114.75","30,184.25","30,096.00","30,140.25","50,583"
554 ,"30,140.00","30,226.50","30,112.00","30,204.50","63,765"
555 ,"30,204.50","30,260.25","30,187.50","30,232.00","57,418"
556 ,"30,232.00","30,287.50","30,217.00","30,277.00","35,348"
557 ,"30,283.25","30,307.50","30,243.00","30,263.50","47,149"
558 ,"30,263.50","30,317.25","30,256.25","30,297.00","39,837"
559 ,"30,296.25","30,327.25","30,278.75","30,288.00","38,639"
560 ,"30,287.25","30,313.75","30,251.25","30,302.25","42,308"
561 ,"30,302.00","30,315.00","30,272.50","30,293.25","28,380"
562 ,"30,293.75","30,312.00","30,271.00","30,284.75","23,417"
563 ,"30,285.25","30,289.50","30,219.25","30,236.50","47,912"
564 ,"30,236.00","30,265.00","30,203.25","30,263.25","39,932"
565 ,"30,263.50","30,272.00","30,203.75","30,206.25","36,870"
566 ,"30,206.25","30,206.25","30,136.50","30,194.75","47,619"
567 ,"30,194.75","30,242.75","30,189.50","30,215.00","34,405"
568 ,"30,215.00","30,221.75","30,144.00","30,193.25","38,990"
569 ,"30,192.75","30,271.00","30,186.00","30,260.75","36,273"
570 ,"30,260.75","30,270.50","30,201.75","30,226.25","33,368"
571 ,"30,226.00","30,265.50","30,204.00","30,261.75","26,859"
572 ,"30,261.75","30,315.00","30,261.50","30,298.75","31,173"
573 ,"30,298.25","30,334.00","30,297.25","30,302.75","28,973"
574 ,"30,302.50","30,347.25","30,294.00","30,343.75","25,371"
575 ,"30,343.00","30,357.75","30,315.00","30,318.25","25,897"
576 ,"30,318.00","30,328.00","30,285.25","30,299.00","26,094"
577 ,"30,298.75","30,318.75","30,278.00","30,290.75","22,624"
578 ,"30,291.00","30,296.75","30,245.75","30,251.75","21,845"
579 ,"30,251.50","30,273.50","30,236.50","30,238.00","21,778"
580 ,"30,237.50","30,268.50","30,227.75","30,254.50","17,594"
581 ,"30,254.75","30,277.25","30,235.00","30,243.25","19,604"
582 ,"30,243.25","30,268.00","30,232.50","30,239.25","15,057"
583 ,"30,239.50","30,261.50","30,222.75","30,242.25","17,022"
584 ,"30,242.00","30,260.75","30,217.75","30,256.00","17,353"
585 ,"30,256.25","30,281.00","30,247.75","30,267.50","16,634"
586 ,"30,267.25","30,274.50","30,243.50","30,243.75","12,726"
587 ,"30,244.50","30,262.75","30,236.75","30,257.25","11,341"
588 ,"30,256.75","30,257.00","30,212.75","30,220.00","10,916"
589 ,"30,220.25","30,229.00","30,200.00","30,223.50","15,672"
590 ,"30,223.25","30,241.50","30,203.25","30,217.00","13,391"
591 ,"30,217.50","30,229.75","30,196.75","30,214.50","14,778"
592 ,"30,214.50","30,220.25","30,173.75","30,189.50","16,359"
593 ,"30,189.50","30,219.50","30,170.50","30,180.75","19,663"
594 ,"30,181.00","30,194.00","30,153.50","30,185.25","19,184"
595 ,"30,184.50","30,203.25","30,166.00","30,198.00","14,693"
596 ,"30,198.00","30,214.25","30,189.00","30,213.25","12,673"
597 ,"30,213.25","30,235.50","30,209.75","30,230.50","12,408"
598 ,"30,230.75","30,240.50","30,204.25","30,209.25","12,904"
599 ,"30,209.75","30,223.75","30,186.25","30,199.00","13,831"
600 ,"30,199.50","30,211.00","30,184.50","30,205.25","10,559"
601 ,"30,205.75","30,214.25","30,184.75","30,188.50","9,906"
602 ,"30,188.75","30,197.00","30,168.25","30,181.75","10,999"
603 ,"30,181.25","30,207.50","30,179.50","30,193.75","11,521"
604 ,"30,193.50","30,195.50","30,157.00","30,163.50","13,088"
605 ,"30,163.00","30,187.75","30,158.75","30,186.25","12,552"
606 ,"30,185.75","30,187.50","30,168.00","30,184.50","7,819"
607 ,"30,184.25","30,190.25","30,153.00","30,155.75","10,441"
608 ,"30,155.25","30,166.00","30,137.75","30,163.75","13,235"
609 ,"30,163.75","30,176.25","30,156.50","30,175.00","10,218"
610 ,"30,175.50","30,182.25","30,158.50","30,158.75","9,294"
611 ,"30,158.75","30,165.50","30,144.00","30,160.75","9,571"
612 ,"30,160.75","30,175.00","30,148.75","30,155.50","9,119"
613 ,"30,155.25","30,158.75","30,133.25","30,145.50","9,252"
614 ,"30,145.75","30,146.00","30,109.00","30,122.25","14,114"
615 ,"30,122.75","30,135.25","30,101.75","30,103.25","13,105"
616 ,"30,102.75","30,137.00","30,099.00","30,132.25","12,626"
617 ,"30,132.75","30,180.00","30,126.75","30,178.50","21,800"
618 ,"30,178.50","30,215.50","30,173.50","30,212.50","18,563"
619 ,"30,212.25","30,214.75","30,182.25","30,187.00","16,344"
620 ,"30,186.75","30,198.50","30,168.75","30,194.25","14,204"
621 ,"30,194.50","30,211.00","30,190.50","30,207.00","12,554"
622 ,"30,206.50","30,208.75","30,171.00","30,190.50","15,658"
623 ,"30,189.50","30,231.75","30,189.50","30,213.50","21,179"
624 ,"30,213.00","30,213.25","30,163.25","30,166.75","17,420"
625 ,"30,166.25","30,170.00","30,134.00","30,143.00","18,500"
626 ,"30,143.00","30,145.50","30,122.00","30,132.25","11,509"
627 ,"30,132.50","30,164.25","30,094.25","30,118.00","26,935"
628 ,"30,117.75","30,119.00","30,054.00","30,079.75","36,219"
629 ,"30,080.25","30,086.50","30,009.25","30,029.75","26,084"
630 ,"30,029.50","30,056.25","30,015.50","30,042.75","10,248"
631 ,"30,042.25","30,070.00","30,040.75","30,061.50","7,338"
632 ,"30,060.25","30,061.25","30,031.75","30,033.75","4,784"
633 ,"30,034.50","30,057.00","30,025.75","30,056.25","3,805"
634 ,"30,056.50","30,065.25","30,042.75","30,052.75","3,724"
635 ,"30,053.00","30,057.75","30,034.00","30,036.75","3,139"
636 ,"30,037.00","30,047.75","30,020.25","30,047.75","3,913"
637 ,"30,048.00","30,053.75","30,041.00","30,052.50","2,783"
638 ,"30,052.50","30,062.25","30,050.75","30,055.50","2,713"
639 ,"30,055.50","30,058.00","30,039.50","30,046.50","1,533"
640 ,"30,046.00","30,074.25","30,043.25","30,064.50","1,844"
641 ,"30,084.75","30,109.25","30,064.25","30,073.00","6,845"
642 ,"30,072.00","30,099.00","30,064.00","30,080.25","3,666"
643 ,"30,080.50","30,081.50","30,053.25","30,053.50","2,565"
644 ,"30,053.75","30,068.00","30,050.75","30,068.00","2,372"
645 ,"30,067.25","30,097.75","30,067.00","30,093.00","3,747"
646 ,"30,093.25","30,102.25","30,089.75","30,095.50","2,010"
647 ,"30,095.25","30,113.50","30,092.00","30,109.00","2,984"
648 ,"30,108.75","30,113.50","30,100.00","30,107.75","1,673"
649 ,"30,107.25","30,111.25","30,101.00","30,104.50","1,270"
650 ,"30,104.50","30,106.50","30,086.50","30,090.50","2,423"
651 ,"30,090.25","30,094.75","30,081.25","30,085.75","2,320"
652 ,"30,085.25","30,116.00","30,083.75","30,107.00","3,630"
653 ,"30,107.75","30,111.00","30,090.50","30,093.25","3,023"
654 ,"30,093.25","30,094.50","30,075.00","30,080.50","3,179"
655 ,"30,080.50","30,087.00","30,060.50","30,064.00","3,463"
656 ,"30,063.25","30,068.25","30,054.00","30,059.25","2,752"
657 ,"30,059.50","30,069.75","30,053.75","30,056.75","2,523"
658 ,"30,057.50","30,069.25","30,056.50","30,067.50","1,015"
659 ,"30,068.00","30,069.00","30,047.25","30,048.25","1,864"
660 ,"30,049.00","30,076.00","30,041.25","30,069.25","4,150"
661 ,"30,070.00","30,075.00","30,063.00","30,073.25","1,541"
662 ,"30,073.25","30,073.50","30,022.50","30,026.00","8,101"
663 ,"30,025.75","30,055.00","30,011.00","30,047.50","6,685"
664 ,"30,047.75","30,053.00","30,033.75","30,045.50","3,852"
665 ,"30,045.50","30,046.25","29,953.00","29,956.50","18,135"
666 ,"29,957.00","30,003.75","29,955.50","30,002.00","10,681"
667 ,"30,002.25","30,041.75","29,991.00","30,001.25","12,290"
668 ,"30,001.25","30,015.00","29,977.00","29,979.50","7,177"
669 ,"29,979.75","30,050.25","29,975.75","30,045.00","7,832"
670 ,"30,045.00","30,067.00","30,024.25","30,062.00","6,983"
671 ,"30,062.25","30,065.50","30,037.75","30,048.50","5,152"
672 ,"30,049.00","30,081.00","30,045.50","30,059.50","5,684"
673 ,"30,060.25","30,069.00","30,010.75","30,013.50","6,648"
674 ,"30,013.75","30,055.25","30,006.00","30,051.00","6,932"
675 ,"30,050.50","30,097.25","30,041.75","30,096.50","7,311"
676 ,"30,096.00","30,118.25","30,093.00","30,108.75","7,070"
677 ,"30,109.50","30,148.00","30,097.50","30,146.50","8,435"
678 ,"30,145.75","30,188.00","30,143.50","30,182.75","8,250"
679 ,"30,182.75","30,190.75","30,172.00","30,186.75","5,360"
680 ,"30,187.75","30,197.75","30,166.75","30,192.00","5,987"
681 ,"30,192.25","30,197.00","30,180.00","30,196.00","3,535"
682 ,"30,196.00","30,205.00","30,177.00","30,194.25","5,597"
683 ,"30,194.75","30,209.25","30,189.25","30,196.50","5,204"
684 ,"30,196.75","30,227.25","30,192.75","30,226.50","5,652"
685 ,"30,226.25","30,227.00","30,207.00","30,215.00","3,674"
686 ,"30,215.25","30,226.75","30,200.50","30,216.00","3,507"
687 ,"30,216.25","30,222.75","30,197.75","30,205.75","3,448"
688 ,"30,206.50","30,212.00","30,194.50","30,203.25","2,683"
689 ,"30,202.75","30,206.00","30,190.25","30,204.00","3,804"
690 ,"30,204.00","30,220.25","30,202.50","30,216.00","3,878"
691 ,"30,216.75","30,231.00","30,206.00","30,230.00","3,316"
692 ,"30,229.00","30,239.00","30,215.00","30,218.25","4,491"
693 ,"30,218.75","30,219.50","30,186.75","30,190.50","4,538"
694 ,"30,190.50","30,208.00","30,189.50","30,192.75","3,584"
695 ,"30,193.00","30,214.75","30,177.75","30,213.25","5,564"
696 ,"30,213.00","30,219.00","30,197.50","30,199.50","3,485"
697 ,"30,200.25","30,208.50","30,195.25","30,207.25","2,240"
698 ,"30,207.25","30,228.50","30,203.75","30,204.75","3,767"
699 ,"30,205.00","30,208.75","30,191.25","30,193.75","2,729"
700 ,"30,194.25","30,213.75","30,193.25","30,207.25","2,557"
701 ,"30,207.00","30,214.00","30,187.50","30,189.75","2,630"
702 ,"30,189.75","30,192.50","30,158.50","30,160.75","4,476"
703 ,"30,161.25","30,183.50","30,158.50","30,177.75","4,016"
704 ,"30,177.50","30,185.00","30,165.00","30,169.50","3,076"
705 ,"30,169.50","30,174.00","30,139.25","30,146.75","4,783"
706 ,"30,146.75","30,163.50","30,134.25","30,151.00","4,658"
707 ,"30,152.00","30,194.25","30,148.00","30,188.00","6,101"
708 ,"30,187.50","30,197.50","30,162.75","30,167.00","4,421"
709 ,"30,167.50","30,172.25","30,145.25","30,158.75","3,837"
710 ,"30,157.75","30,159.25","30,137.75","30,157.50","3,974"
711 ,"30,157.25","30,178.25","30,153.25","30,175.50","4,045"
712 ,"30,174.75","30,185.75","30,166.75","30,173.00","2,940"
713 ,"30,174.00","30,188.75","30,163.25","30,168.75","4,029"
714 ,"30,168.75","30,168.75","30,148.50","30,152.50","3,036"
715 ,"30,151.75","30,154.25","30,126.50","30,128.25","3,530"
716 ,"30,128.25","30,134.25","30,115.75","30,115.75","3,840"
717 ,"30,116.50","30,122.00","30,102.25","30,120.25","4,516"
718 ,"30,120.00","30,141.75","30,117.25","30,135.00","3,787"
719 ,"30,135.25","30,136.00","30,094.50","30,099.75","4,302"
720 ,"30,099.25","30,101.25","30,074.25","30,080.00","4,705"
721 ,"30,079.25","30,081.25","30,064.00","30,068.50","4,333"
722 ,"30,068.75","30,088.25","30,052.00","30,074.25","4,911"
723 ,"30,074.75","30,105.25","30,073.25","30,104.25","4,196"
724 ,"30,104.00","30,122.00","30,100.75","30,113.00","3,402"
725 ,"30,113.25","30,132.25","30,093.75","30,130.00","5,001"
726 ,"30,129.50","30,152.00","30,128.50","30,151.25","3,970"
727 ,"30,151.50","30,155.00","30,138.50","30,145.75","3,089"
728 ,"30,144.50","30,159.75","30,136.25","30,147.50","3,878"
729 ,"30,148.00","30,157.75","30,142.75","30,146.50","2,265"
730 ,"30,145.75","30,146.75","30,112.25","30,115.25","3,891"
731 ,"30,115.50","30,117.00","30,084.75","30,088.75","4,497"
732 ,"30,088.00","30,090.50","30,052.00","30,054.00","5,331"
733 ,"30,055.00","30,074.50","30,045.50","30,054.50","5,296"
734 ,"30,054.25","30,064.75","30,037.00","30,045.00","3,731"
735 ,"30,044.25","30,072.75","30,044.25","30,053.25","4,529"
736 ,"30,053.75","30,071.25","30,047.25","30,050.25","3,498"
737 ,"30,050.75","30,066.50","30,014.00","30,018.50","6,275"
738 ,"30,018.25","30,029.00","29,989.00","29,993.25","6,466"
739 ,"29,992.75","29,997.00","29,955.25","29,955.25","5,739"
740 ,"29,955.75","29,987.50","29,947.50","29,981.00","7,587"
741 ,"29,980.25","29,995.25","29,967.25","29,969.75","4,308"
742 ,"29,969.75","29,989.25","29,950.50","29,953.50","4,484"
743 ,"29,954.25","30,005.75","29,952.00","29,998.25","6,051"
744 ,"29,999.00","30,007.75","29,983.50","29,991.25","3,738"
745 ,"29,991.00","29,994.00","29,962.50","29,974.00","3,213"
746 ,"29,973.25","29,978.00","29,913.25","29,917.25","8,951"
747 ,"29,917.25","29,925.75","29,894.25","29,916.50","6,638"
748 ,"29,917.00","29,947.25","29,916.00","29,920.50","4,994"
749 ,"29,920.50","29,938.00","29,901.00","29,914.00","7,283"
750 ,"29,912.75","29,915.50","29,877.75","29,883.75","7,275"
751 ,"29,883.50","29,899.00","29,832.25","29,835.75","9,075"
752 ,"29,836.50","29,871.75","29,826.00","29,845.50","8,222"
753 ,"29,845.25","29,862.25","29,831.00","29,850.75","5,396"
754 ,"29,850.75","29,867.25","29,826.50","29,863.00","5,607"
755 ,"29,862.75","29,887.00","29,859.00","29,885.75","6,376"
756 ,"29,885.75","29,897.75","29,871.75","29,895.75","5,008"
757 ,"29,895.50","29,943.50","29,895.00","29,938.25","6,183"
758 ,"29,938.50","29,944.50","29,921.25","29,934.75","4,175"
759 ,"29,934.75","29,942.50","29,904.50","29,907.75","4,150"
760 ,"29,908.25","29,909.50","29,884.00","29,891.75","3,494"
761 ,"29,891.50","29,911.25","29,865.00","29,904.50","7,391"
762 ,"29,904.50","29,927.00","29,860.50","29,878.00","7,023"
763 ,"29,877.00","29,880.75","29,827.00","29,841.50","6,107"
764 ,"29,840.75","29,893.25","29,839.25","29,890.75","5,834"
765 ,"29,891.00","29,917.25","29,880.50","29,909.75","4,986"
766 ,"29,908.75","29,942.00","29,907.00","29,926.00","4,825"
767 ,"29,925.75","29,990.25","29,915.50","29,989.00","8,074"
768 ,"29,989.00","30,014.25","29,983.75","29,998.25","6,397"
769 ,"29,998.00","30,000.00","29,977.00","29,982.25","4,136"
770 ,"29,981.50","30,002.50","29,970.25","30,000.50","3,783"
771 ,"30,000.75","30,027.50","29,996.75","30,010.75","4,837"
772 ,"30,011.25","30,039.00","30,006.00","30,033.00","3,833"
773 ,"30,033.00","30,034.00","29,988.00","29,990.00","4,142"
774 ,"29,989.25","29,992.50","29,960.25","29,967.50","4,659"
775 ,"29,966.50","29,988.25","29,965.25","29,984.00","3,993"
776 ,"29,983.50","29,986.25","29,962.00","29,962.75","3,524"
777 ,"29,962.50","29,983.25","29,953.50","29,956.50","3,912"
778 ,"29,956.50","29,986.00","29,941.50","29,982.50","5,050"
779 ,"29,983.25","30,011.25","29,977.50","29,994.50","5,584"
780 ,"29,994.00","30,014.75","29,988.00","30,005.75","3,252"
781 ,"30,006.00","30,010.00","29,994.75","29,999.25","2,919"
782 ,"29,998.75","29,998.75","29,969.25","29,989.25","3,457"
783 ,"29,990.00","29,998.50","29,976.25","29,981.50","2,188"
784 ,"29,981.75","29,982.25","29,952.00","29,958.75","3,052"
785 ,"29,958.25","29,959.75","29,919.25","29,926.25","4,914"
786 ,"29,926.50","29,957.00","29,923.25","29,941.00","4,141"
787 ,"29,940.50","29,949.75","29,931.75","29,936.00","2,353"
788 ,"29,935.25","29,950.75","29,924.50","29,949.25","3,136"
789 ,"29,949.00","29,951.00","29,930.75","29,939.50","2,345"
790 ,"29,940.00","29,961.00","29,934.25","29,948.25","3,514"
791 ,"29,948.50","29,993.00","29,947.75","29,983.00","4,264"
792 ,"29,983.50","30,003.75","29,974.00","29,999.50","4,493"
793 ,"30,000.00","30,005.00","29,976.50","29,978.75","2,462"
794 ,"29,979.50","29,987.25","29,971.25","29,980.00","2,404"
795 ,"29,980.25","29,994.00","29,973.25","29,990.50","1,795"
796 ,"29,990.25","30,008.50","29,982.25","30,004.00","3,271"
797 ,"30,004.50","30,022.25","29,978.50","29,981.50","7,279"
798 ,"29,981.50","29,986.25","29,967.75","29,983.50","4,549"
799 ,"29,983.00","30,010.50","29,983.00","30,006.00","3,771"
800 ,"30,006.25","30,009.25","29,970.00","29,984.00","4,066"
801 ,"29,985.00","30,008.75","29,972.50","30,003.50","3,391"
802 ,"30,004.00","30,014.50","30,002.25","30,005.75","2,983"
803 ,"30,006.00","30,010.75","29,993.25","29,995.00","3,318"
804 ,"29,995.75","30,037.00","29,992.50","30,035.75","4,279"
805 ,"30,035.50","30,065.00","30,013.75","30,057.75","6,756"
806 ,"30,058.25","30,076.75","30,055.75","30,058.25","5,111"
807 ,"30,058.00","30,079.00","30,039.50","30,041.50","5,269"
808 ,"30,041.00","30,053.75","30,033.50","30,034.25","3,646"
809 ,"30,034.50","30,085.75","30,021.75","30,080.75","6,592"
810 ,"30,081.00","30,116.00","30,072.75","30,105.50","8,192"
811 ,"30,106.00","30,141.75","30,100.00","30,130.75","7,206"
812 ,"30,130.75","30,162.50","30,128.25","30,140.75","8,511"
813 ,"30,141.00","30,159.00","30,127.75","30,157.75","7,429"
814 ,"30,158.25","30,186.75","30,134.00","30,182.75","6,405"
815 ,"30,183.50","30,282.50","30,137.00","30,275.50","24,189"
816 ,"30,275.50","30,319.75","30,265.75","30,282.25","21,694"
817 ,"30,281.50","30,294.50","30,240.00","30,242.00","14,957"
818 ,"30,242.25","30,266.75","30,238.25","30,246.25","11,420"
819 ,"30,245.25","30,262.75","30,201.75","30,206.25","12,409"
820 ,"30,205.50","30,208.75","30,154.75","30,182.50","14,704"
